NORMALIZED PEDESTRIAN POSITION X,NORMALIZED PEDESTRIAN POSITION Y,NORMALIZED PEDESTRIAN DIRECTION,NORMALIZED PEDESTRIAN SPEED,TTC
-27.500000000000004,-0.0,0.0,1.3888888888888888,Infinity
-26.500000000000004,-0.1,0.0,1.3888888888888888,Infinity
-25.5,-0.2,0.0,1.3888888888888888,Infinity
-24.500000000000004,-0.30000000000000004,0.0,1.3888888888888888,Infinity
-23.500000000000004,-0.4,0.0,1.3888888888888888,Infinity
-22.5,-0.5,0.0,1.3888888888888888,Infinity
-21.5,-0.6,0.0,1.3888888888888888,Infinity
-20.5,-0.7,0.0,1.3888888888888888,Infinity
-19.5,-0.7999999999999999,0.0,1.3888888888888888,Infinity
-18.5,-0.8999999999999999,0.0,1.3888888888888888,Infinity
-17.5,-0.9999999999999999,0.0,1.3888888888888888,Infinity
-16.500000000000004,-1.0999999999999999,0.0,1.3888888888888888,Infinity
-15.5,-1.2,0.0,1.3888888888888888,Infinity
-14.5,-1.3,0.0,1.3888888888888888,Infinity
-13.5,-1.4000000000000001,0.0,1.3888888888888888,Infinity
-12.499999999999998,-1.5000000000000002,0.0,1.3888888888888888,Infinity
-11.499999999999998,-1.6000000000000003,0.0,1.3888888888888888,Infinity
-10.499999999999996,-1.7000000000000004,0.0,1.3888888888888888,Infinity
-9.499999999999996,-1.8000000000000005,0.0,1.3888888888888888,Infinity
-8.499999999999995,-1.9000000000000006,0.0,1.3888888888888888,Infinity
-7.4999999999999964,-2.0000000000000004,0.0,1.3888888888888888,Infinity
-6.4999999999999964,-2.1000000000000005,0.0,1.3888888888888888,Infinity
-5.499999999999995,-2.2000000000000006,0.0,1.3888888888888888,Infinity
-4.499999999999994,-2.3000000000000007,0.0,1.3888888888888888,Infinity
-3.499999999999992,-2.400000000000001,0.0,1.3888888888888888,Infinity
-2.499999999999991,-2.500000000000001,0.0,1.3888888888888888,Infinity
-1.4999999999999907,-2.600000000000001,0.0,1.3888888888888888,Infinity
-0.4999999999999898,-2.700000000000001,0.0,1.3888888888888888,Infinity
0.5000000000000113,-2.800000000000001,0.0,1.3888888888888888,Infinity
1.5000000000000124,-2.9000000000000012,0.0,1.3888888888888888,Infinity
2.5000000000000133,-3.0000000000000013,0.0,1.3888888888888888,Infinity
3.500000000000014,-3.1000000000000014,0.0,1.3888888888888888,Infinity
4.500000000000016,-3.2000000000000015,0.0,1.3888888888888888,Infinity
5.500000000000016,-3.3000000000000016,0.0,1.3888888888888888,Infinity
6.500000000000017,-3.4000000000000017,0.0,1.3888888888888888,Infinity
7.500000000000019,-3.5000000000000018,0.0,1.3888888888888888,Infinity
8.50000000000002,-3.600000000000002,0.0,1.3888888888888888,Infinity
9.500000000000021,-3.700000000000002,0.0,1.3888888888888888,Infinity
10.500000000000021,-3.800000000000002,0.0,1.3888888888888888,Infinity
11.500000000000021,-3.900000000000002,0.0,1.3888888888888888,Infinity
12.500000000000018,-4.000000000000002,0.0,1.3888888888888888,Infinity
13.500000000000014,-4.100000000000001,0.0,1.3888888888888888,Infinity
14.50000000000001,-4.200000000000001,0.0,1.3888888888888888,Infinity
15.500000000000007,-4.300000000000001,0.0,1.3888888888888888,Infinity
16.500000000000004,-4.4,0.0,1.3888888888888888,Infinity
17.5,-4.5,0.0,1.3888888888888888,Infinity
18.499999999999996,-4.6,0.0,1.3888888888888888,Infinity
19.499999999999993,-4.699999999999999,0.0,1.3888888888888888,Infinity
20.499999999999993,-4.799999999999999,0.0,1.3888888888888888,Infinity
21.499999999999986,-4.899999999999999,0.0,1.3888888888888888,Infinity
22.499999999999986,-4.999999999999998,0.0,1.3888888888888888,Infinity
23.49999999999998,-5.099999999999998,0.0,1.3888888888888888,Infinity
24.49999999999998,-5.1999999999999975,0.0,1.3888888888888888,Infinity
25.49999999999997,-5.299999999999997,0.0,1.3888888888888888,Infinity
26.499999999999968,-5.399999999999997,0.0,1.3888888888888888,Infinity
27.499999999999968,-5.4999999999999964,0.0,1.3888888888888888,Infinity
28.49999999999996,-5.599999999999996,0.0,1.3888888888888888,Infinity
29.49999999999996,-5.699999999999996,0.0,1.3888888888888888,Infinity
30.499999999999957,-5.799999999999995,0.0,1.3888888888888888,Infinity
31.499999999999954,-5.899999999999995,0.0,1.3888888888888888,Infinity
32.49999999999994,-5.999999999999995,0.0,1.3888888888888888,Infinity
33.49999999999994,-6.099999999999994,0.0,1.3888888888888888,Infinity
34.49999999999994,-6.199999999999994,0.0,1.3888888888888888,Infinity
35.499999999999936,-6.299999999999994,0.0,1.3888888888888888,Infinity
36.49999999999993,-6.399999999999993,0.0,1.3888888888888888,Infinity
37.499999999999936,-6.499999999999993,0.0,1.3888888888888888,Infinity
38.49999999999993,-6.5999999999999925,0.0,1.3888888888888888,Infinity
39.49999999999992,-6.699999999999992,0.0,1.3888888888888888,Infinity
40.499999999999915,-6.799999999999992,0.0,1.3888888888888888,Infinity
41.49999999999992,-6.8999999999999915,0.0,1.3888888888888888,Infinity
42.499999999999915,-6.999999999999991,0.0,1.3888888888888888,Infinity
43.49999999999991,-7.099999999999991,0.0,1.3888888888888888,Infinity
44.49999999999991,-7.19999999999999,0.0,1.3888888888888888,Infinity
45.4999999999999,-7.29999999999999,0.0,1.3888888888888888,Infinity
46.4999999999999,-7.39999999999999,0.0,1.3888888888888888,Infinity
47.49999999999989,-7.499999999999989,0.0,1.3888888888888888,Infinity
48.49999999999989,-7.599999999999989,0.0,1.3888888888888888,Infinity
49.499999999999886,-7.699999999999989,0.0,1.3888888888888888,Infinity
50.499999999999886,-7.799999999999988,0.0,1.3888888888888888,Infinity
51.499999999999886,-7.899999999999988,0.0,1.3888888888888888,Infinity
52.49999999999988,-7.999999999999988,0.0,1.3888888888888888,Infinity
-27.4948096995984,-0.0,0.09999999999999377,1.3888888888888888,Infinity
-26.494982709611786,-0.1,0.09999999999999377,1.3888888888888888,Infinity
-25.49515571962517,-0.2,0.09999999999999377,1.3888888888888888,Infinity
-24.495328729638562,-0.30000000000000004,0.09999999999999377,1.3888888888888888,Infinity
-23.495501739651946,-0.4,0.09999999999999377,1.3888888888888888,Infinity
-22.49567474966533,-0.5,0.09999999999999377,1.3888888888888888,Infinity
-21.495847759678718,-0.6,0.09999999999999377,1.3888888888888888,Infinity
-20.4960207696921,-0.7,0.09999999999999377,1.3888888888888888,Infinity
-19.496193779705493,-0.7999999999999999,0.09999999999999377,1.3888888888888888,Infinity
-18.496366789718877,-0.8999999999999999,0.09999999999999377,1.3888888888888888,Infinity
-17.496539799732265,-0.9999999999999999,0.09999999999999377,1.3888888888888888,Infinity
-16.496712809745652,-1.0999999999999999,0.09999999999999377,1.3888888888888888,Infinity
-15.496885819759042,-1.2,0.09999999999999377,1.3888888888888888,Infinity
-14.497058829772428,-1.3,0.09999999999999377,1.3888888888888888,Infinity
-13.49723183978581,-1.4000000000000001,0.09999999999999377,1.3888888888888888,Infinity
-12.497404849799196,-1.5000000000000002,0.09999999999999377,1.3888888888888888,Infinity
-11.497577859812584,-1.6000000000000003,0.09999999999999377,1.3888888888888888,Infinity
-10.497750869825968,-1.7000000000000004,0.09999999999999377,1.3888888888888888,Infinity
-9.497923879839355,-1.8000000000000005,0.09999999999999377,1.3888888888888888,Infinity
-8.498096889852741,-1.9000000000000006,0.09999999999999377,1.3888888888888888,Infinity
-7.498269899866129,-2.0000000000000004,0.09999999999999377,1.3888888888888888,Infinity
-6.498442909879513,-2.1000000000000005,0.09999999999999377,1.3888888888888888,Infinity
-5.4986159198929,-2.2000000000000006,0.09999999999999377,1.3888888888888888,Infinity
-4.498788929906285,-2.3000000000000007,0.09999999999999377,1.3888888888888888,Infinity
-3.4989619399196714,-2.400000000000001,0.09999999999999377,1.3888888888888888,Infinity
-2.4991349499330573,-2.500000000000001,0.09999999999999377,1.3888888888888888,Infinity
-1.4993079599464427,-2.600000000000001,0.09999999999999377,1.3888888888888888,Infinity
-0.4994809699598295,-2.700000000000001,0.09999999999999377,1.3888888888888888,Infinity
0.5003460200267851,-2.800000000000001,0.09999999999999377,1.3888888888888888,Infinity
1.5001730100133994,-2.9000000000000012,0.09999999999999377,1.3888888888888888,Infinity
2.5000000000000133,-3.0000000000000013,0.09999999999999377,1.3888888888888888,Infinity
3.4998269899866274,-3.1000000000000014,0.09999999999999377,1.3888888888888888,Infinity
4.499653979973242,-3.2000000000000015,0.09999999999999377,1.3888888888888888,Infinity
5.499480969959857,-3.3000000000000016,0.09999999999999377,1.3888888888888888,Infinity
6.499307959946471,-3.4000000000000017,0.09999999999999377,1.3888888888888888,Infinity
7.499134949933084,-3.5000000000000018,0.09999999999999377,1.3888888888888888,Infinity
8.498961939919699,-3.600000000000002,0.09999999999999377,1.3888888888888888,Infinity
9.498788929906313,-3.700000000000002,0.09999999999999377,1.3888888888888888,Infinity
10.498615919892927,-3.800000000000002,0.09999999999999377,1.3888888888888888,Infinity
11.498442909879541,-3.900000000000002,0.09999999999999377,1.3888888888888888,Infinity
12.49826989986615,-4.000000000000002,0.09999999999999377,1.3888888888888888,Infinity
13.49809688985276,-4.100000000000001,0.09999999999999377,1.3888888888888888,Infinity
14.49792387983937,-4.200000000000001,0.09999999999999377,1.3888888888888888,Infinity
15.497750869825978,-4.300000000000001,0.09999999999999377,1.3888888888888888,Infinity
16.49757785981259,-4.4,0.09999999999999377,1.3888888888888888,Infinity
17.4974048497992,-4.5,0.09999999999999377,1.3888888888888888,Infinity
18.49723183978581,-4.6,0.09999999999999377,1.3888888888888888,Infinity
19.497058829772417,-4.699999999999999,0.09999999999999377,1.3888888888888888,Infinity
20.496885819759026,-4.799999999999999,0.09999999999999377,1.3888888888888888,Infinity
21.496712809745638,-4.899999999999999,0.09999999999999377,1.3888888888888888,Infinity
22.496539799732247,-4.999999999999998,0.09999999999999377,1.3888888888888888,Infinity
23.496366789718856,-5.099999999999998,0.09999999999999377,1.3888888888888888,Infinity
24.496193779705465,-5.1999999999999975,0.09999999999999377,1.3888888888888888,Infinity
25.496020769692073,-5.299999999999997,0.09999999999999377,1.3888888888888888,Infinity
26.495847759678686,-5.399999999999997,0.09999999999999377,1.3888888888888888,Infinity
27.495674749665294,-5.4999999999999964,0.09999999999999377,1.3888888888888888,Infinity
28.495501739651907,-5.599999999999996,0.09999999999999377,1.3888888888888888,Infinity
29.495328729638516,-5.699999999999996,0.09999999999999377,1.3888888888888888,Infinity
30.49515571962512,-5.799999999999995,0.09999999999999377,1.3888888888888888,Infinity
31.494982709611737,-5.899999999999995,0.09999999999999377,1.3888888888888888,Infinity
32.49480969959834,-5.999999999999995,0.09999999999999377,1.3888888888888888,Infinity
33.49463668958496,-6.099999999999994,0.09999999999999377,1.3888888888888888,Infinity
34.49446367957157,-6.199999999999994,0.09999999999999377,1.3888888888888888,Infinity
35.49429066955817,-6.299999999999994,0.09999999999999377,1.3888888888888888,Infinity
36.494117659544784,-6.399999999999993,0.09999999999999377,1.3888888888888888,Infinity
37.49394464953139,-6.499999999999993,0.09999999999999377,1.3888888888888888,Infinity
38.493771639518,-6.5999999999999925,0.09999999999999377,1.3888888888888888,Infinity
39.49359862950461,-6.699999999999992,0.09999999999999377,1.3888888888888888,Infinity
40.49342561949122,-6.799999999999992,0.09999999999999377,1.3888888888888888,Infinity
41.49325260947783,-6.8999999999999915,0.09999999999999377,1.3888888888888888,Infinity
42.49307959946444,-6.999999999999991,0.09999999999999377,1.3888888888888888,Infinity
43.49290658945105,-7.099999999999991,0.09999999999999377,1.3888888888888888,Infinity
44.49273357943766,-7.19999999999999,0.09999999999999377,1.3888888888888888,Infinity
45.49256056942426,-7.29999999999999,0.09999999999999377,1.3888888888888888,Infinity
46.49238755941088,-7.39999999999999,0.09999999999999377,1.3888888888888888,Infinity
47.49221454939749,-7.499999999999989,0.09999999999999377,1.3888888888888888,Infinity
48.4920415393841,-7.599999999999989,0.09999999999999377,1.3888888888888888,Infinity
49.49186852937071,-7.699999999999989,0.09999999999999377,1.3888888888888888,Infinity
50.49169551935732,-7.799999999999988,0.09999999999999377,1.3888888888888888,Infinity
51.49152250934394,-7.899999999999988,0.09999999999999377,1.3888888888888888,Infinity
52.49134949933054,-7.999999999999988,0.09999999999999377,1.3888888888888888,Infinity
-27.489710753335004,-0.0,0.19999999999998755,1.3888888888888888,Infinity
-26.490053728223838,-0.1,0.19999999999998755,1.3888888888888888,Infinity
-25.49039670311267,-0.2,0.19999999999998755,1.3888888888888888,Infinity
-24.49073967800151,-0.30000000000000004,0.19999999999998755,1.3888888888888888,Infinity
-23.491082652890338,-0.4,0.19999999999998755,1.3888888888888888,Infinity
-22.491425627779172,-0.5,0.19999999999998755,1.3888888888888888,Infinity
-21.491768602668007,-0.6,0.19999999999998755,1.3888888888888888,Infinity
-20.492111577556837,-0.7,0.19999999999998755,1.3888888888888888,Infinity
-19.492454552445672,-0.7999999999999999,0.19999999999998755,1.3888888888888888,Infinity
-18.492797527334506,-0.8999999999999999,0.19999999999998755,1.3888888888888888,Infinity
-17.493140502223337,-0.9999999999999999,0.19999999999998755,1.3888888888888888,Infinity
-16.49348347711217,-1.0999999999999999,0.19999999999998755,1.3888888888888888,Infinity
-15.493826452001006,-1.2,0.19999999999998755,1.3888888888888888,Infinity
-14.494169426889838,-1.3,0.19999999999998755,1.3888888888888888,Infinity
-13.494512401778671,-1.4000000000000001,0.19999999999998755,1.3888888888888888,Infinity
-12.494855376667502,-1.5000000000000002,0.19999999999998755,1.3888888888888888,Infinity
-11.495198351556335,-1.6000000000000003,0.19999999999998755,1.3888888888888888,Infinity
-10.495541326445165,-1.7000000000000004,0.19999999999998755,1.3888888888888888,Infinity
-9.495884301333998,-1.8000000000000005,0.19999999999998755,1.3888888888888888,Infinity
-8.49622727622283,-1.9000000000000006,0.19999999999998755,1.3888888888888888,Infinity
-7.496570251111664,-2.0000000000000004,0.19999999999998755,1.3888888888888888,Infinity
-6.496913226000498,-2.1000000000000005,0.19999999999998755,1.3888888888888888,Infinity
-5.497256200889328,-2.2000000000000006,0.19999999999998755,1.3888888888888888,Infinity
-4.497599175778161,-2.3000000000000007,0.19999999999998755,1.3888888888888888,Infinity
-3.497942150666993,-2.400000000000001,0.19999999999998755,1.3888888888888888,Infinity
-2.498285125555826,-2.500000000000001,0.19999999999998755,1.3888888888888888,Infinity
-1.498628100444658,-2.600000000000001,0.19999999999998755,1.3888888888888888,Infinity
-0.49897107533349017,-2.700000000000001,0.19999999999998755,1.3888888888888888,Infinity
0.5006859497776777,-2.800000000000001,0.19999999999998755,1.3888888888888888,Infinity
1.5003429748888457,-2.9000000000000012,0.19999999999998755,1.3888888888888888,Infinity
2.5000000000000133,-3.0000000000000013,0.19999999999998755,1.3888888888888888,Infinity
3.4996570251111807,-3.1000000000000014,0.19999999999998755,1.3888888888888888,Infinity
4.499314050222349,-3.2000000000000015,0.19999999999998755,1.3888888888888888,Infinity
5.498971075333516,-3.3000000000000016,0.19999999999998755,1.3888888888888888,Infinity
6.498628100444685,-3.4000000000000017,0.19999999999998755,1.3888888888888888,Infinity
7.498285125555853,-3.5000000000000018,0.19999999999998755,1.3888888888888888,Infinity
8.49794215066702,-3.600000000000002,0.19999999999998755,1.3888888888888888,Infinity
9.497599175778188,-3.700000000000002,0.19999999999998755,1.3888888888888888,Infinity
10.497256200889355,-3.800000000000002,0.19999999999998755,1.3888888888888888,Infinity
11.496913226000524,-3.900000000000002,0.19999999999998755,1.3888888888888888,Infinity
12.496570251111686,-4.000000000000002,0.19999999999998755,1.3888888888888888,Infinity
13.49622727622285,-4.100000000000001,0.19999999999998755,1.3888888888888888,Infinity
14.495884301334012,-4.200000000000001,0.19999999999998755,1.3888888888888888,Infinity
15.495541326445176,-4.300000000000001,0.19999999999998755,1.3888888888888888,Infinity
16.49519835155634,-4.4,0.19999999999998755,1.3888888888888888,Infinity
17.494855376667502,-4.5,0.19999999999998755,1.3888888888888888,Infinity
18.494512401778668,-4.6,0.19999999999998755,1.3888888888888888,Infinity
19.49416942688983,-4.699999999999999,0.19999999999998755,1.3888888888888888,Infinity
20.493826452000995,-4.799999999999999,0.19999999999998755,1.3888888888888888,Infinity
21.493483477112157,-4.899999999999999,0.19999999999998755,1.3888888888888888,Infinity
22.493140502223316,-4.999999999999998,0.19999999999998755,1.3888888888888888,Infinity
23.492797527334485,-5.099999999999998,0.19999999999998755,1.3888888888888888,Infinity
24.492454552445647,-5.1999999999999975,0.19999999999998755,1.3888888888888888,Infinity
25.49211157755681,-5.299999999999997,0.19999999999998755,1.3888888888888888,Infinity
26.491768602667975,-5.399999999999997,0.19999999999998755,1.3888888888888888,Infinity
27.49142562777914,-5.4999999999999964,0.19999999999998755,1.3888888888888888,Infinity
28.4910826528903,-5.599999999999996,0.19999999999998755,1.3888888888888888,Infinity
29.49073967800146,-5.699999999999996,0.19999999999998755,1.3888888888888888,Infinity
30.490396703112626,-5.799999999999995,0.19999999999998755,1.3888888888888888,Infinity
31.49005372822379,-5.899999999999995,0.19999999999998755,1.3888888888888888,Infinity
32.489710753334954,-5.999999999999995,0.19999999999998755,1.3888888888888888,Infinity
33.489367778446116,-6.099999999999994,0.19999999999998755,1.3888888888888888,Infinity
34.48902480355728,-6.199999999999994,0.19999999999998755,1.3888888888888888,Infinity
35.48868182866844,-6.299999999999994,0.19999999999998755,1.3888888888888888,Infinity
36.4883388537796,-6.399999999999993,0.19999999999998755,1.3888888888888888,Infinity
37.48799587889077,-6.499999999999993,0.19999999999998755,1.3888888888888888,Infinity
38.48765290400194,-6.5999999999999925,0.19999999999998755,1.3888888888888888,Infinity
39.487309929113096,-6.699999999999992,0.19999999999998755,1.3888888888888888,Infinity
40.48696695422426,-6.799999999999992,0.19999999999998755,1.3888888888888888,Infinity
41.48662397933542,-6.8999999999999915,0.19999999999998755,1.3888888888888888,Infinity
42.48628100444659,-6.999999999999991,0.19999999999998755,1.3888888888888888,Infinity
43.48593802955776,-7.099999999999991,0.19999999999998755,1.3888888888888888,Infinity
44.48559505466891,-7.19999999999999,0.19999999999998755,1.3888888888888888,Infinity
45.485252079780075,-7.29999999999999,0.19999999999998755,1.3888888888888888,Infinity
46.48490910489124,-7.39999999999999,0.19999999999998755,1.3888888888888888,Infinity
47.484566130002406,-7.499999999999989,0.19999999999998755,1.3888888888888888,Infinity
48.48422315511357,-7.599999999999989,0.19999999999998755,1.3888888888888888,Infinity
49.48388018022472,-7.699999999999989,0.19999999999998755,1.3888888888888888,Infinity
50.48353720533589,-7.799999999999988,0.19999999999998755,1.3888888888888888,Infinity
51.48319423044706,-7.899999999999988,0.19999999999998755,1.3888888888888888,Infinity
52.482851255558224,-7.999999999999988,0.19999999999998755,1.3888888888888888,Infinity
-27.484703131397247,-0.0,0.29999999999998134,1.3888888888888888,Infinity
-26.485213027017338,-0.1,0.29999999999998134,1.3888888888888888,Infinity
-25.485722922637432,-0.2,0.29999999999998134,1.3888888888888888,Infinity
-24.486232818257527,-0.30000000000000004,0.29999999999998134,1.3888888888888888,Infinity
-23.486742713877614,-0.4,0.29999999999998134,1.3888888888888888,Infinity
-22.48725260949771,-0.5,0.29999999999998134,1.3888888888888888,Infinity
-21.4877625051178,-0.6,0.29999999999998134,1.3888888888888888,Infinity
-20.48827240073789,-0.7,0.29999999999998134,1.3888888888888888,Infinity
-19.488782296357986,-0.7999999999999999,0.29999999999998134,1.3888888888888888,Infinity
-18.489292191978077,-0.8999999999999999,0.29999999999998134,1.3888888888888888,Infinity
-17.489802087598164,-0.9999999999999999,0.29999999999998134,1.3888888888888888,Infinity
-16.49031198321826,-1.0999999999999999,0.29999999999998134,1.3888888888888888,Infinity
-15.49082187883835,-1.2,0.29999999999998134,1.3888888888888888,Infinity
-14.491331774458441,-1.3,0.29999999999998134,1.3888888888888888,Infinity
-13.491841670078532,-1.4000000000000001,0.29999999999998134,1.3888888888888888,Infinity
-12.492351565698621,-1.5000000000000002,0.29999999999998134,1.3888888888888888,Infinity
-11.492861461318713,-1.6000000000000003,0.29999999999998134,1.3888888888888888,Infinity
-10.493371356938802,-1.7000000000000004,0.29999999999998134,1.3888888888888888,Infinity
-9.493881252558896,-1.8000000000000005,0.29999999999998134,1.3888888888888888,Infinity
-8.494391148178986,-1.9000000000000006,0.29999999999998134,1.3888888888888888,Infinity
-7.49490104379908,-2.0000000000000004,0.29999999999998134,1.3888888888888888,Infinity
-6.49541093941917,-2.1000000000000005,0.29999999999998134,1.3888888888888888,Infinity
-5.495920835039261,-2.2000000000000006,0.29999999999998134,1.3888888888888888,Infinity
-4.49643073065935,-2.3000000000000007,0.29999999999998134,1.3888888888888888,Infinity
-3.4969406262794416,-2.400000000000001,0.29999999999998134,1.3888888888888888,Infinity
-2.497450521899533,-2.500000000000001,0.29999999999998134,1.3888888888888888,Infinity
-1.4979604175196242,-2.600000000000001,0.29999999999998134,1.3888888888888888,Infinity
-0.4984703131397139,-2.700000000000001,0.29999999999998134,1.3888888888888888,Infinity
0.501019791240195,-2.800000000000001,0.29999999999998134,1.3888888888888888,Infinity
1.500509895620104,-2.9000000000000012,0.29999999999998134,1.3888888888888888,Infinity
2.5000000000000133,-3.0000000000000013,0.29999999999998134,1.3888888888888888,Infinity
3.4994901043799227,-3.1000000000000014,0.29999999999998134,1.3888888888888888,Infinity
4.498980208759832,-3.2000000000000015,0.29999999999998134,1.3888888888888888,Infinity
5.498470313139741,-3.3000000000000016,0.29999999999998134,1.3888888888888888,Infinity
6.49796041751965,-3.4000000000000017,0.29999999999998134,1.3888888888888888,Infinity
7.49745052189956,-3.5000000000000018,0.29999999999998134,1.3888888888888888,Infinity
8.496940626279468,-3.600000000000002,0.29999999999998134,1.3888888888888888,Infinity
9.496430730659378,-3.700000000000002,0.29999999999998134,1.3888888888888888,Infinity
10.495920835039286,-3.800000000000002,0.29999999999998134,1.3888888888888888,Infinity
11.495410939419196,-3.900000000000002,0.29999999999998134,1.3888888888888888,Infinity
12.494901043799102,-4.000000000000002,0.29999999999998134,1.3888888888888888,Infinity
13.494391148179007,-4.100000000000001,0.29999999999998134,1.3888888888888888,Infinity
14.49388125255891,-4.200000000000001,0.29999999999998134,1.3888888888888888,Infinity
15.493371356938816,-4.300000000000001,0.29999999999998134,1.3888888888888888,Infinity
16.492861461318718,-4.4,0.29999999999998134,1.3888888888888888,Infinity
17.492351565698623,-4.5,0.29999999999998134,1.3888888888888888,Infinity
18.49184167007853,-4.6,0.29999999999998134,1.3888888888888888,Infinity
19.491331774458434,-4.699999999999999,0.29999999999998134,1.3888888888888888,Infinity
20.49082187883834,-4.799999999999999,0.29999999999998134,1.3888888888888888,Infinity
21.490311983218245,-4.899999999999999,0.29999999999998134,1.3888888888888888,Infinity
22.48980208759815,-4.999999999999998,0.29999999999998134,1.3888888888888888,Infinity
23.489292191978056,-5.099999999999998,0.29999999999998134,1.3888888888888888,Infinity
24.48878229635796,-5.1999999999999975,0.29999999999998134,1.3888888888888888,Infinity
25.488272400737863,-5.299999999999997,0.29999999999998134,1.3888888888888888,Infinity
26.487762505117765,-5.399999999999997,0.29999999999998134,1.3888888888888888,Infinity
27.487252609497673,-5.4999999999999964,0.29999999999998134,1.3888888888888888,Infinity
28.486742713877575,-5.599999999999996,0.29999999999998134,1.3888888888888888,Infinity
29.48623281825748,-5.699999999999996,0.29999999999998134,1.3888888888888888,Infinity
30.48572292263739,-5.799999999999995,0.29999999999998134,1.3888888888888888,Infinity
31.485213027017295,-5.899999999999995,0.29999999999998134,1.3888888888888888,Infinity
32.4847031313972,-5.999999999999995,0.29999999999998134,1.3888888888888888,Infinity
33.4841932357771,-6.099999999999994,0.29999999999998134,1.3888888888888888,Infinity
34.483683340157,-6.199999999999994,0.29999999999998134,1.3888888888888888,Infinity
35.4831734445369,-6.299999999999994,0.29999999999998134,1.3888888888888888,Infinity
36.48266354891681,-6.399999999999993,0.29999999999998134,1.3888888888888888,Infinity
37.48215365329671,-6.499999999999993,0.29999999999998134,1.3888888888888888,Infinity
38.48164375767662,-6.5999999999999925,0.29999999999998134,1.3888888888888888,Infinity
39.481133862056524,-6.699999999999992,0.29999999999998134,1.3888888888888888,Infinity
40.48062396643643,-6.799999999999992,0.29999999999998134,1.3888888888888888,Infinity
41.480114070816335,-6.8999999999999915,0.29999999999998134,1.3888888888888888,Infinity
42.47960417519624,-6.999999999999991,0.29999999999998134,1.3888888888888888,Infinity
43.479094279576145,-7.099999999999991,0.29999999999998134,1.3888888888888888,Infinity
44.478584383956054,-7.19999999999999,0.29999999999998134,1.3888888888888888,Infinity
45.478074488335956,-7.29999999999999,0.29999999999998134,1.3888888888888888,Infinity
46.477564592715865,-7.39999999999999,0.29999999999998134,1.3888888888888888,Infinity
