index,NORMALIZED PEDESTRIAN POSITION X,NORMALIZED PEDESTRIAN POSITION Y,NORMALIZED PEDESTRIAN DIRECTION,NORMALIZED PEDESTRIAN SPEED,NORMALIZED CAR SPEED,TTC
86201,4.518316069746956,-0.018316069746955987,93.14,3.0,8.0,0.4444444444444445
86200,4.3829796708065905,0.0,93.14,3.0,8.0,0.3428571428571429
86208,4.5,-0.3280447480416472,93.14,3.0,8.0,0.6000000000000001
86201,4.650536208943193,0.0,93.14,3.0,8.0,0.4444444444444445
86204,4.5,-0.1671771147006288,93.14,3.0,8.0,0.6000000000000001
86208,4.114099502253826,-0.38590049774617485,93.14,3.0,8.0,0.3428571428571429
11853,4.280167663893204,-1.0,90.0,1.5,4.0,0.5333333333333333
11843,4.439539867174731,-0.5302300664126346,90.0,1.5,4.0,0.5333333333333333
11853,4.3001245240309425,-1.0,90.0,1.5,4.0,0.5333333333333333
11852,3.519770403988235,-1.0,90.0,1.5,4.0,0.5333333333333333
11853,4.11451404428366,-1.0,90.0,1.5,4.0,0.5333333333333333
11849,4.006841720876795,-0.8310527597077348,90.0,1.5,4.0,0.5714285714285715
11853,4.4310317752256765,-1.0,90.0,1.5,4.0,0.5333333333333333
11853,4.263462972606984,-1.0,90.0,1.5,4.0,0.5333333333333333
11852,3.6573517738038146,-1.0,90.0,1.5,4.0,0.48000000000000004
11852,3.523060989128464,-1.0,90.0,1.5,4.0,0.48000000000000004
11863,3.514157297565432,-1.5,90.0,1.5,4.0,0.5333333333333333
11862,3.4560695071610907,-1.5,90.0,1.5,4.0,0.5714285714285715
11862,3.3375365385478872,-1.5,90.0,1.5,4.0,0.6000000000000001
11863,3.8750709981995475,-1.5,90.0,1.5,4.0,0.6000000000000001
11858,4.026757528524131,-1.2433106178689672,90.0,1.5,4.0,0.5714285714285715
11858,4.070424383054451,-1.2323939042363872,90.0,1.5,4.0,0.5714285714285715
11863,3.9246953197812973,-1.5,90.0,1.5,4.0,0.5333333333333333
11864,4.186480205969003,-1.5,90.0,1.5,4.0,0.5714285714285715
11862,3.1279335409638596,-1.5,90.0,1.5,4.0,0.48000000000000004
11863,3.915344364166801,-1.5,90.0,1.5,4.0,0.6000000000000001
12567,3.9088980730396083,-0.5,93.14,1.5,4.0,0.5333333333333333
12568,4.261100839611899,-0.5,93.14,1.5,4.0,0.5333333333333333
12560,4.2129866263517055,-0.14350668682414713,93.14,1.5,4.0,0.5333333333333333
12568,4.324436088029246,-0.5,93.14,1.5,4.0,0.5333333333333333
12567,3.8644742503354594,-0.5,93.14,1.5,4.0,0.5714285714285715
12567,3.678418170862443,-0.5,93.14,1.5,4.0,0.5333333333333333
12561,4.604070317876475,-0.1319765607078418,93.14,1.5,4.0,0.5714285714285715
12567,3.620986859112044,-0.5,93.14,1.5,4.0,0.48000000000000004
12562,3.9557037370970507,-0.2721481314514746,93.14,1.5,4.0,0.5333333333333333
12569,4.939030895582098,-0.5,93.14,1.5,4.0,0.5714285714285715
20894,4.874598772303482,-1.0,92.62,1.0,6.0,0.4444444444444445
20893,4.425993930252256,-1.0,92.62,1.0,6.0,0.3428571428571429
20893,4.479436762982073,-1.0,92.62,1.0,6.0,0.3428571428571429
20886,4.173656578557692,-0.6736565785576913,92.62,1.0,6.0,0.3428571428571429
20892,4.5,-0.9483533744720238,92.62,1.0,6.0,0.6000000000000001
20884,4.090643118394234,-0.5906431183942338,92.62,1.0,6.0,0.3428571428571429
20884,4.5,-0.5757141948223541,92.62,1.0,6.0,0.6000000000000001
20882,4.03337945250653,-0.5333794525065303,92.62,1.0,6.0,0.3428571428571429
20888,4.5,-0.7444124350333227,92.62,1.0,6.0,0.6000000000000001
20888,4.783303222080743,-0.7166967779192572,92.62,1.0,6.0,0.4444444444444445
20893,4.5,-0.9626548578972046,92.62,1.0,6.0,0.6000000000000001
20882,4.3976072351816216,-0.5,92.62,1.0,6.0,0.3428571428571429
20885,4.395083050361294,-0.6049169496387053,92.62,1.0,6.0,0.3428571428571429
20883,4.529908576434408,-0.5,92.62,1.0,6.0,0.4444444444444445
20888,4.217244631109451,-0.7827553688905488,92.62,1.0,6.0,0.3428571428571429
20882,4.208462144699592,-0.5,92.62,1.0,6.0,0.3428571428571429
20883,4.851795681898765,-0.5,92.62,1.0,6.0,0.4444444444444445
20893,4.5,-0.9624972739916462,92.62,1.0,6.0,0.6000000000000001
20887,4.5,-0.7039369806321749,92.62,1.0,6.0,0.6000000000000001
20892,4.5,-0.9237707525302353,92.62,1.0,6.0,0.6000000000000001
25105,3.795631461162716,0.0,92.62,3.5,6.0,0.5333333333333333
25106,4.065742370110611,0.0,92.62,3.5,6.0,0.5333333333333333
25106,4.106897713419343,0.0,92.62,3.5,6.0,0.5333333333333333
25106,4.349239752533707,0.0,92.62,3.5,6.0,0.5714285714285715
25105,3.933166942913054,0.0,92.62,3.5,6.0,0.48000000000000004
25105,3.5,-0.00442350590257129,92.62,3.5,6.0,0.6000000000000001
25111,3.5,-0.2989669684707489,92.62,3.5,6.0,0.6000000000000001
25105,3.788510607942451,0.0,92.62,3.5,6.0,0.5333333333333333
25107,4.788235295784389,0.0,92.62,3.5,6.0,0.5714285714285715
25105,3.7470781870063896,0.0,92.62,3.5,6.0,0.48000000000000004
20872,4.790713786932726,0.0,92.62,1.0,6.0,0.4444444444444445
20871,4.1138742396478944,0.0,92.62,1.0,6.0,0.3428571428571429
20877,4.725981580793483,-0.22598158079348268,92.62,1.0,6.0,0.4444444444444445
20883,4.9843609692160085,-0.48436096921600874,92.62,1.0,6.0,0.4444444444444445
20882,4.921683302937869,-0.42168330293786954,92.62,1.0,6.0,0.4444444444444445
20874,4.596377028687834,-0.09637702868783421,92.62,1.0,6.0,0.4444444444444445
20879,4.121416006215073,-0.378583993784927,92.62,1.0,6.0,0.3428571428571429
20873,4.581816842530553,-0.08181684253055266,92.62,1.0,6.0,0.4444444444444445
20879,4.5,-0.3272896284799421,92.62,1.0,6.0,0.6000000000000001
20873,4.564598985879719,-0.06459898587971952,92.62,1.0,6.0,0.4444444444444445
86218,4.152501725778069,-0.8474982742219312,93.14,3.0,8.0,0.3428571428571429
86211,4.389626206101577,-0.5,93.14,3.0,8.0,0.3428571428571429
86221,4.026645607623839,-0.9733543923761616,93.14,3.0,8.0,0.3428571428571429
86209,4.639787628803717,-0.36021237119628335,93.14,3.0,8.0,0.4444444444444445
86221,4.5,-0.9431235459253168,93.14,3.0,8.0,0.6000000000000001
86217,4.5,-0.741802292861848,93.14,3.0,8.0,0.6000000000000001
86211,4.407713015614035,-0.5,93.14,3.0,8.0,0.3428571428571429
86212,4.746614320498838,-0.5,93.14,3.0,8.0,0.4444444444444445
86211,4.401219822701696,-0.5,93.14,3.0,8.0,0.3428571428571429
86220,4.5,-0.8642564674661184,93.14,3.0,8.0,0.6000000000000001
20772,4.0558885567273215,-1.0,92.09,1.0,6.0,0.3428571428571429
20772,4.044876301461157,-1.0,92.09,1.0,6.0,0.3428571428571429
20771,4.445279927895244,-0.9452799278952444,92.09,1.0,6.0,0.3428571428571429
20764,4.5,-0.629254504687296,92.09,1.0,6.0,0.6000000000000001
20771,4.5,-0.9529855621560419,92.09,1.0,6.0,0.6000000000000001
20770,4.5,-0.8745202952599402,92.09,1.0,6.0,0.6000000000000001
20773,4.996922576886286,-1.0,92.09,1.0,6.0,0.4444444444444445
20764,4.125846160920215,-0.6258461609202148,92.09,1.0,6.0,0.3428571428571429
20769,4.696440587339877,-0.8035594126601231,92.09,1.0,6.0,0.4444444444444445
20769,4.5,-0.8280602357563418,92.09,1.0,6.0,0.6000000000000001
20762,4.969124910064914,-0.5,92.09,1.0,6.0,0.4444444444444445
20768,4.176581727973274,-0.823418272026726,92.09,1.0,6.0,0.3428571428571429
20762,4.887876270432916,-0.5,92.09,1.0,6.0,0.4444444444444445
20761,4.428760301822059,-0.5,92.09,1.0,6.0,0.3428571428571429
20767,4.227703398697979,-0.7722966013020214,92.09,1.0,6.0,0.3428571428571429
20767,4.241876409876359,-0.758123590123641,92.09,1.0,6.0,0.3428571428571429
20763,4.4345028884674385,-0.5654971115325618,92.09,1.0,6.0,0.3428571428571429
20761,4.014064595369784,-0.5,92.09,1.0,6.0,0.3428571428571429
20755,4.828282796452479,-0.17171720354752135,92.09,1.0,6.0,0.4444444444444445
20753,4.908377011440239,-0.09162298855976142,92.09,1.0,6.0,0.4444444444444445
20756,4.724183831896665,-0.2241838318966649,92.09,1.0,6.0,0.4444444444444445
20754,4.307951881007591,-0.19204811899240903,92.09,1.0,6.0,0.3428571428571429
20752,4.417922169137165,-0.0820778308628351,92.09,1.0,6.0,0.3428571428571429
20755,4.689648369923504,-0.18964836992350453,92.09,1.0,6.0,0.4444444444444445
20751,4.458474081733407,-0.04152591826659224,92.09,1.0,6.0,0.3428571428571429
20756,4.239912898446006,-0.26008710155399417,92.09,1.0,6.0,0.3428571428571429
20750,4.305996929968242,0.0,92.09,1.0,6.0,0.3428571428571429
20750,4.015220958901904,0.0,92.09,1.0,6.0,0.3428571428571429
20751,4.4664988503260075,-0.03350114967399226,92.09,1.0,6.0,0.3428571428571429
20753,4.598614860212781,-0.09861486021278132,92.09,1.0,6.0,0.4444444444444445
20267,4.8012995025635865,0.0,90.0,1.0,6.0,0.4444444444444445
20269,4.5,-0.09169032088985163,90.0,1.0,6.0,0.6000000000000001
20266,4.137383341017164,0.0,90.0,1.0,6.0,0.3428571428571429
20267,4.909555370200643,0.0,90.0,1.0,6.0,0.4444444444444445
20268,4.5,-0.05539797381975026,90.0,1.0,6.0,0.6000000000000001
20271,4.5,-0.22074262063125366,90.0,1.0,6.0,0.6000000000000001
20268,4.419332036743628,-0.08066796325637188,90.0,1.0,6.0,0.3428571428571429
20272,4.5,-0.23606067588041008,90.0,1.0,6.0,0.6000000000000001
20271,4.6943814825115,-0.19438148251149967,90.0,1.0,6.0,0.4444444444444445
20271,4.2589424798346265,-0.24105752016537368,90.0,1.0,6.0,0.3428571428571429
12333,4.032717466672792,-0.8224275111090695,92.09,1.5,4.0,0.5714285714285715
12332,3.8857425121044655,-0.8071287439477672,92.09,1.5,4.0,0.5333333333333333
12338,4.526246876568317,-1.0,92.09,1.5,4.0,0.5714285714285715
12337,4.377739217596907,-1.0,92.09,1.5,4.0,0.5333333333333333
12336,3.8046201168222527,-1.0,92.09,1.5,4.0,0.48000000000000004
12332,4.138745377948603,-0.7870848740171321,92.09,1.5,4.0,0.5714285714285715
12336,3.8395462654162293,-1.0,92.09,1.5,4.0,0.5333333333333333
12336,3.7858047666227175,-1.0,92.09,1.5,4.0,0.48000000000000004
12333,3.7496633908350927,-0.8751683045824536,92.09,1.5,4.0,0.5333333333333333
12337,4.14868170919599,-1.0,92.09,1.5,4.0,0.5714285714285715
12325,3.9972878812803962,-0.5,92.09,1.5,4.0,0.5333333333333333
12324,3.5891555364229557,-0.4702814878590148,92.09,1.5,4.0,0.5714285714285715
12322,3.888655648496843,-0.370448117167719,92.09,1.5,4.0,0.5714285714285715
12324,3.5814905235518695,-0.45925473822406526,92.09,1.5,4.0,0.5333333333333333
12319,4.565692677949036,-0.14476910735032122,92.09,1.5,4.0,0.5714285714285715
12319,4.129044844204081,-0.18547757789795932,92.09,1.5,4.0,0.5333333333333333
12318,4.727426180437169,-0.09085793985427709,92.09,1.5,4.0,0.5714285714285715
12322,3.882972057913704,-0.3723426473620986,92.09,1.5,4.0,0.5714285714285715
12320,4.336067549085089,-0.2213108169716369,92.09,1.5,4.0,0.5714285714285715
12326,4.110368116593034,-0.5,92.09,1.5,4.0,0.5714285714285715
24502,3.5,-0.11531366708215962,90.0,3.5,6.0,0.6000000000000001
24500,3.5953173325405103,0.0,90.0,3.5,6.0,0.48000000000000004
24501,4.476129473869314,0.0,90.0,3.5,6.0,0.5333333333333333
24501,4.070223797961751,0.0,90.0,3.5,6.0,0.5333333333333333
24509,3.894376220883209,-0.39437622088320895,90.0,3.5,6.0,0.48000000000000004
24500,3.946641237550993,0.0,90.0,3.5,6.0,0.5333333333333333
24502,3.5,-0.1270939665955893,90.0,3.5,6.0,0.6000000000000001
24500,3.5,-0.004736880289536782,90.0,3.5,6.0,0.6000000000000001
24500,3.652702485206935,0.0,90.0,3.5,6.0,0.48000000000000004
24500,3.629298147395837,0.0,90.0,3.5,6.0,0.5333333333333333
20523,4.300978364941956,-0.6990216350580438,91.05,1.0,6.0,0.3428571428571429
20513,4.5,-0.19500035825718776,91.05,1.0,6.0,0.6000000000000001
20519,4.1332757172091865,-0.5,91.05,1.0,6.0,0.3428571428571429
20519,4.246461955109196,-0.5,91.05,1.0,6.0,0.3428571428571429
20513,4.5,-0.19210993957457717,91.05,1.0,6.0,0.6000000000000001
20519,4.493745614122648,-0.5,91.05,1.0,6.0,0.3428571428571429
20519,4.213949413955029,-0.5,91.05,1.0,6.0,0.3428571428571429
20520,4.807626353185237,-0.5,91.05,1.0,6.0,0.4444444444444445
20514,4.75678445334227,-0.24321554665773037,91.05,1.0,6.0,0.4444444444444445
20516,4.5,-0.33475880553540094,91.05,1.0,6.0,0.6000000000000001
12444,3.775494452117645,-0.4081685159607851,92.62,1.5,4.0,0.5714285714285715
12439,4.187820294737669,-0.15608985263116515,92.62,1.5,4.0,0.5333333333333333
12442,3.9075030790618945,-0.2962484604690527,92.62,1.5,4.0,0.5333333333333333
12444,3.705595488054038,-0.4314681706486541,92.62,1.5,4.0,0.5714285714285715
12444,3.767952508212213,-0.41068249726259565,92.62,1.5,4.0,0.5714285714285715
12448,4.923684778196425,-0.5,92.62,1.5,4.0,0.5714285714285715
12446,3.8768571816342687,-0.5,92.62,1.5,4.0,0.5333333333333333
12440,4.6216687382991335,-0.1261104205669556,92.62,1.5,4.0,0.5714285714285715
12446,3.6575944551496744,-0.5,92.62,1.5,4.0,0.48000000000000004
12446,3.856607393765249,-0.5,92.62,1.5,4.0,0.48000000000000004
12324,3.9481295496918425,-0.4481295496918426,92.09,1.5,4.0,0.48000000000000004
12319,3.5,-0.25851983208999163,92.09,1.5,4.0,0.6000000000000001
12318,3.5,-0.20880453749532663,92.09,1.5,4.0,0.6000000000000001
12325,3.9736505213163023,-0.47365052131630225,92.09,1.5,4.0,0.48000000000000004
12320,3.753997407101876,-0.2539974071018759,92.09,1.5,4.0,0.48000000000000004
12314,3.626935496064386,0.0,92.09,1.5,4.0,0.5333333333333333
12314,3.9579372978454135,0.0,92.09,1.5,4.0,0.5714285714285715
12314,3.5,-0.042283778688912366,92.09,1.5,4.0,0.6000000000000001
12314,3.9792072436897796,0.0,92.09,1.5,4.0,0.48000000000000004
12315,4.445776223770981,0.0,92.09,1.5,4.0,0.5714285714285715
20509,4.886827022631547,0.0,91.05,1.0,6.0,0.4444444444444445
20509,4.5,-0.044379004036702696,91.05,1.0,6.0,0.6000000000000001
20508,4.164632988614761,0.0,91.05,1.0,6.0,0.3428571428571429
20509,4.530320507809933,0.0,91.05,1.0,6.0,0.4444444444444445
20509,4.857704378588767,0.0,91.05,1.0,6.0,0.4444444444444445
20512,4.5,-0.17746644203570355,91.05,1.0,6.0,0.6000000000000001
20515,4.162615873182331,-0.3373841268176692,91.05,1.0,6.0,0.3428571428571429
20508,4.12548148965414,0.0,91.05,1.0,6.0,0.3428571428571429
20508,4.486572553643375,0.0,91.05,1.0,6.0,0.3428571428571429
20509,4.58583123899334,0.0,91.05,1.0,6.0,0.4444444444444445
12435,3.9964383978344347,0.0,92.62,1.5,4.0,0.5714285714285715
12435,3.560724926133563,0.0,92.62,1.5,4.0,0.48000000000000004
12435,3.7876127205188688,0.0,92.62,1.5,4.0,0.48000000000000004
12436,4.25266548853849,0.0,92.62,1.5,4.0,0.5333333333333333
12436,4.336334139465387,0.0,92.62,1.5,4.0,0.5714285714285715
12436,4.092964223396887,0.0,92.62,1.5,4.0,0.5714285714285715
12439,3.6890243735029857,-0.18902437350298568,92.62,1.5,4.0,0.48000000000000004
12440,3.5,-0.25943790651562093,92.62,1.5,4.0,0.6000000000000001
12436,4.174964153058729,0.0,92.62,1.5,4.0,0.5333333333333333
12441,3.5,-0.28997072432149534,92.62,1.5,4.0,0.6000000000000001
12193,3.8764112782020907,0.0,91.57,1.5,4.0,0.48000000000000004
12194,4.442817175872408,0.0,91.57,1.5,4.0,0.5333333333333333
12193,3.8073723035946867,0.0,91.57,1.5,4.0,0.48000000000000004
12193,3.691189001764922,0.0,91.57,1.5,4.0,0.48000000000000004
12194,4.493922738659136,0.0,91.57,1.5,4.0,0.5714285714285715
12197,3.5,-0.2126576009553533,91.57,1.5,4.0,0.6000000000000001
12202,3.5,-0.4249098149928879,91.57,1.5,4.0,0.6000000000000001
12194,4.24028782135436,0.0,91.57,1.5,4.0,0.5333333333333333
12195,3.5,-0.11262739547695672,91.57,1.5,4.0,0.6000000000000001
12197,3.5,-0.18715402037457224,91.57,1.5,4.0,0.6000000000000001
24754,4.270245333592095,-0.5,91.05,3.5,6.0,0.5333333333333333
24753,3.5116002051788966,-0.5,91.05,3.5,6.0,0.5333333333333333
24753,3.567231159801345,-0.5,91.05,3.5,6.0,0.48000000000000004
24754,4.265863690443501,-0.5,91.05,3.5,6.0,0.5333333333333333
24753,3.724568170272993,-0.5,91.05,3.5,6.0,0.5714285714285715
24753,3.988940869254121,-0.5,91.05,3.5,6.0,0.48000000000000004
24750,3.8003698905380032,-0.34981505473099844,91.05,3.5,6.0,0.5333333333333333
24753,3.795895682615095,-0.5,91.05,3.5,6.0,0.5333333333333333
24748,4.314394165391916,-0.2285352782026946,91.05,3.5,6.0,0.5714285714285715
24753,3.5506505359426344,-0.5,91.05,3.5,6.0,0.5714285714285715
12086,4.287701295860602,-0.6061493520696991,91.05,1.5,4.0,0.5333333333333333
12090,3.8768684009117367,-0.8115657995441317,91.05,1.5,4.0,0.5333333333333333
12094,3.626377342617309,-1.0,91.05,1.5,4.0,0.5333333333333333
12094,3.9720096339491806,-1.0,91.05,1.5,4.0,0.48000000000000004
12094,3.8559707490606376,-1.0,91.05,1.5,4.0,0.5333333333333333
12094,3.7247068944283312,-1.0,91.05,1.5,4.0,0.48000000000000004
12090,3.8469234892093516,-0.8265382553953242,91.05,1.5,4.0,0.5333333333333333
12094,3.8691431246315515,-1.0,91.05,1.5,4.0,0.48000000000000004
12096,4.857960901576516,-1.0,91.05,1.5,4.0,0.5714285714285715
12091,3.9798034043093873,-0.8400655318968708,91.05,1.5,4.0,0.5714285714285715
12556,3.7281600074170362,0.0,93.14,1.5,4.0,0.48000000000000004
12557,3.5,-0.08435889851864631,93.14,1.5,4.0,0.6000000000000001
12559,3.5,-0.17678022798295917,93.14,1.5,4.0,0.6000000000000001
12558,3.588607917121275,-0.08860791712127492,93.14,1.5,4.0,0.48000000000000004
12558,3.592174563679948,-0.09217456367994786,93.14,1.5,4.0,0.48000000000000004
12557,4.308135938853466,0.0,93.14,1.5,4.0,0.5714285714285715
12557,4.175273613063931,0.0,93.14,1.5,4.0,0.5333333333333333
12563,3.82724980349415,-0.3272498034941499,93.14,1.5,4.0,0.48000000000000004
12557,4.439816953422095,0.0,93.14,1.5,4.0,0.5333333333333333
12556,3.6863942072678473,0.0,93.14,1.5,4.0,0.5714285714285715
12208,4.177201205051881,-0.6613993974740593,91.57,1.5,4.0,0.5333333333333333
12215,3.5861334904197393,-1.0,91.57,1.5,4.0,0.48000000000000004
12216,4.0031529017787655,-1.0,91.57,1.5,4.0,0.5714285714285715
12215,3.7869615190103647,-1.0,91.57,1.5,4.0,0.5714285714285715
12216,4.444278908537268,-1.0,91.57,1.5,4.0,0.5333333333333333
12215,3.5075210411745625,-1.0,91.57,1.5,4.0,0.5333333333333333
12206,4.410791466914044,-0.544604266542978,91.57,1.5,4.0,0.5333333333333333
12215,3.6889278680526503,-1.0,91.57,1.5,4.0,0.48000000000000004
12211,3.8731325878444416,-0.8134337060777792,91.57,1.5,4.0,0.5333333333333333
12216,4.258042077477577,-1.0,91.57,1.5,4.0,0.5714285714285715
24988,3.684632768455255,-0.184632768455255,92.09,3.5,6.0,0.48000000000000004
24993,3.89810683348876,-0.39810683348875997,92.09,3.5,6.0,0.48000000000000004
24990,3.5,-0.30028997244905503,92.09,3.5,6.0,0.6000000000000001
24985,4.113488508858736,0.0,92.09,3.5,6.0,0.5333333333333333
24985,3.5695998955977912,-0.06959989559779123,92.09,3.5,6.0,0.48000000000000004
24989,3.5,-0.2707867956602741,92.09,3.5,6.0,0.6000000000000001
24984,3.6531486367131984,0.0,92.09,3.5,6.0,0.5333333333333333
24984,3.7759739687582443,0.0,92.09,3.5,6.0,0.48000000000000004
24989,3.7193095784007397,-0.21930957840073967,92.09,3.5,6.0,0.48000000000000004
24984,3.75737545720102,0.0,92.09,3.5,6.0,0.5714285714285715
98212,4.266258374486341,-1.5,90.0,5.0,10.0,0.48000000000000004
98203,4.41084704865643,-1.08915295134357,90.0,5.0,10.0,0.6000000000000001
98206,4.28643162027028,-1.2135683797297203,90.0,5.0,10.0,0.6000000000000001
98208,4.434168565055607,-1.2829157174721963,90.0,5.0,10.0,0.4444444444444445
98211,4.096450014634297,-1.4517749926828514,90.0,5.0,10.0,0.4444444444444445
98212,4.1437084618282745,-1.5,90.0,5.0,10.0,0.4444444444444445
98210,4.090762080297595,-1.409237919702405,90.0,5.0,10.0,0.6000000000000001
98212,4.243986257025335,-1.5,90.0,5.0,10.0,0.4444444444444445
98210,4.073800473721666,-1.4261995262783347,90.0,5.0,10.0,0.6000000000000001
98207,4.202072407778015,-1.2979275922219844,90.0,5.0,10.0,0.6000000000000001
98924,4.1409284387738685,-0.8590715612261315,93.14,5.0,10.0,0.3428571428571429
98917,4.6686260051272335,-0.5,93.14,5.0,10.0,0.4444444444444445
98916,4.101450712602237,-0.5,93.14,5.0,10.0,0.3428571428571429
98909,4.5,-0.15986441731034962,93.14,5.0,10.0,0.6000000000000001
98916,4.462294538415283,-0.5,93.14,5.0,10.0,0.3428571428571429
98925,4.054560231570216,-0.9454397684297846,93.14,5.0,10.0,0.3428571428571429
98912,4.735316669015512,-0.2646833309844873,93.14,5.0,10.0,0.4444444444444445
98917,4.844102806729849,-0.5,93.14,5.0,10.0,0.4444444444444445
98923,4.1971710004106875,-0.8028289995893122,93.14,5.0,10.0,0.3428571428571429
98920,4.308909751460882,-0.6910902485391184,93.14,5.0,10.0,0.3428571428571429
98444,4.931912510801418,-1.0,91.05,5.0,10.0,0.4444444444444445
98435,4.13278985609693,-0.6327898560969298,91.05,5.0,10.0,0.3428571428571429
98444,4.5147583758173955,-1.0,91.05,5.0,10.0,0.4444444444444445
98439,4.5,-0.7830853321237944,91.05,5.0,10.0,0.6000000000000001
98443,4.178076335888275,-1.0,91.05,5.0,10.0,0.3428571428571429
98435,4.5,-0.6309029596478447,91.05,5.0,10.0,0.6000000000000001
98444,4.523642864236295,-1.0,91.05,5.0,10.0,0.4444444444444445
98444,4.827645949006413,-1.0,91.05,5.0,10.0,0.4444444444444445
98443,4.184719252527703,-1.0,91.05,5.0,10.0,0.3428571428571429
98444,4.934142492038732,-1.0,91.05,5.0,10.0,0.4444444444444445
24864,4.464421581147194,0.0,91.57,3.5,6.0,0.5333333333333333
24864,4.031348419746402,0.0,91.57,3.5,6.0,0.5333333333333333
24865,4.5355212485191885,0.0,91.57,3.5,6.0,0.5714285714285715
24874,3.9764331490568603,-0.4764331490568603,91.57,3.5,6.0,0.48000000000000004
24873,3.936140447568661,-0.4361404475686613,91.57,3.5,6.0,0.48000000000000004
24865,4.744912300541557,0.0,91.57,3.5,6.0,0.5714285714285715
24864,4.080056044644192,0.0,91.57,3.5,6.0,0.5333333333333333
24863,3.5591711335155076,0.0,91.57,3.5,6.0,0.48000000000000004
24868,3.716352600235047,-0.2163526002350471,91.57,3.5,6.0,0.48000000000000004
24866,3.5,-0.17651475387865356,91.57,3.5,6.0,0.6000000000000001
85616,4.5,-0.9139509353781345,90.52,3.0,8.0,0.6000000000000001
85617,4.5,-0.9818842704053692,90.52,3.0,8.0,0.6000000000000001
85612,4.793242500337708,-0.7067574996622917,90.52,3.0,8.0,0.4444444444444445
85618,4.770320932929846,-1.0,90.52,3.0,8.0,0.4444444444444445
85618,4.863114315700924,-1.0,90.52,3.0,8.0,0.4444444444444445
85613,4.701411717805521,-0.7985882821944786,90.52,3.0,8.0,0.4444444444444445
85610,4.207241599457612,-0.7072415994576121,90.52,3.0,8.0,0.3428571428571429
85611,4.2114842012825555,-0.7114842012825556,90.52,3.0,8.0,0.3428571428571429
85618,4.894282995877636,-1.0,90.52,3.0,8.0,0.4444444444444445
85617,4.051889359789699,-1.0,90.52,3.0,8.0,0.3428571428571429
98207,3.9414695626357887,-1.2792652186821056,90.0,5.0,10.0,0.3428571428571429
98207,4.214146831349974,-1.2858531686500256,90.0,5.0,10.0,0.6000000000000001
98199,4.615942054476402,-0.8840579455235986,90.0,5.0,10.0,0.4444444444444445
98201,4.2588338423219465,-1.0,90.0,5.0,10.0,0.3428571428571429
98201,4.542813793208836,-0.9571862067911643,90.0,5.0,10.0,0.4444444444444445
98197,4.704645516102,-0.7953544838979993,90.0,5.0,10.0,0.4444444444444445
98202,4.529510299692913,-1.0,90.0,5.0,10.0,0.4444444444444445
98199,4.617622684399235,-0.8823773156007649,90.0,5.0,10.0,0.4444444444444445
98204,4.220154162425745,-1.1399229187871278,90.0,5.0,10.0,0.3428571428571429
98209,3.717318227498746,-1.391340886250627,90.0,5.0,10.0,0.3428571428571429
98789,4.5,-0.20616980343384161,92.62,5.0,10.0,0.6000000000000001
98785,4.881574852391949,0.0,92.62,5.0,10.0,0.4444444444444445
98790,4.742362307283559,-0.2423623072835584,92.62,5.0,10.0,0.4444444444444445
98784,4.395216387300226,0.0,92.62,5.0,10.0,0.3428571428571429
98784,4.025314574587092,0.0,92.62,5.0,10.0,0.3428571428571429
98784,4.446392364784991,0.0,92.62,5.0,10.0,0.3428571428571429
98785,4.720712568241406,0.0,92.62,5.0,10.0,0.4444444444444445
98784,4.0261019419539945,0.0,92.62,5.0,10.0,0.3428571428571429
98791,4.5,-0.3139089099284807,92.62,5.0,10.0,0.6000000000000001
98790,4.240711154237247,-0.2592888457627528,92.62,5.0,10.0,0.3428571428571429
24644,4.358933512877769,-1.0,90.52,3.5,6.0,0.5714285714285715
24644,4.178431284251928,-1.0,90.52,3.5,6.0,0.5333333333333333
24644,4.351716967294771,-1.0,90.52,3.5,6.0,0.5333333333333333
24643,3.7262193088385764,-1.0,90.52,3.5,6.0,0.48000000000000004
24636,4.678439319383759,-0.6071868935387471,90.52,3.5,6.0,0.5714285714285715
24643,3.9756002486630306,-1.0,90.52,3.5,6.0,0.48000000000000004
24643,3.6653270885520306,-1.0,90.52,3.5,6.0,0.48000000000000004
24643,3.9002348793176873,-1.0,90.52,3.5,6.0,0.48000000000000004
24643,3.5927999574751777,-1.0,90.52,3.5,6.0,0.48000000000000004
24636,4.207554681169292,-0.646222659415354,90.52,3.5,6.0,0.5333333333333333
85606,4.1169213702013945,-0.5,90.52,3.0,8.0,0.3428571428571429
85614,4.1316739520148795,-0.8683260479851209,90.52,3.0,8.0,0.3428571428571429
85603,4.6752106819209205,-0.32478931807907974,90.52,3.0,8.0,0.4444444444444445
85609,4.357390535060194,-0.6426094649398058,90.52,3.0,8.0,0.3428571428571429
85606,4.041154280009584,-0.5,90.52,3.0,8.0,0.3428571428571429
85598,4.942834179183527,-0.057165820816473145,90.52,3.0,8.0,0.4444444444444445
85607,4.637474280668355,-0.5,90.52,3.0,8.0,0.4444444444444445
85607,4.945368736895384,-0.5,90.52,3.0,8.0,0.4444444444444445
85607,4.948339121064107,-0.5,90.52,3.0,8.0,0.4444444444444445
85608,4.4492802425065126,-0.5507197574934874,90.52,3.0,8.0,0.3428571428571429
93977,4.1177356599017925,-1.5,90.0,2.5,10.0,0.32238805970149254
